Decision Tree Pred 2020	Decision Tree Pred 2021	Exported_value_in_2009	Exported_value_in_2010	Exported_value_in_2011	Exported_value_in_2012	Exported_value_in_2013	Exported_value_in_2014	Exported_value_in_2015	Exported_value_in_2016	Exported_value_in_2017	Exported_value_in_2018	Exported_value_in_2019	Exported_value_in_2020	Exporter	Importers	Lineer Reg Pred 2020	Lineer Reg Pred 2021	Poly Reg d3 Pred 2020	Poly Reg d3 Pred 2021	Random Forest Pred 2020	Random Forest Pred 2021	XG Boost Pred 2020	XG Boost Pred 2021
180870841.0	180870841.0	102142613.0	113883219.0	134906869.0	152461737.0	161480915.0	166504862.0	143844066.0	142606247.0	156992940.0	167923862.0	180870841.0	169657940.0	Turkey	World	182440603.0	188247094.0	209094028.0	249745544.0	174125153.0	174125153.0	180026416.0	180026416.0
969549.0	969549.0	379263.0	330392.0	272733.0	485937.0	612840.0	652577.0	395751.0	536764.0	571233.0	727306.0	969549.0	834791.0	Turkey	Yemen	829621.0	877977.0	1176881.0	1511772.0	870144.0	870144.0	962452.0	962452.0
20121.0	20121.0	2704.0	6033.0	6198.0	12964.0	22327.0	22437.0	28934.0	14294.0	16603.0	15370.0	20121.0	20911.0	Turkey	Zambia	24267.0	25766.0	14548.0	12407.0	19687.0	19687.0	20008.0	20008.0
6023.0	6023.0	838.0	2247.0	5380.0	8435.0	7911.0	5007.0	4385.0	4632.0	5354.0	11769.0	6023.0	15347.0	Turkey	Zimbabwe	8515.0	8995.0	11635.0	16173.0	6587.0	6587.0	6007.0	6007.0
757769.0	757769.0	1511460.0	2151401.0	2921862.0	1521555.0	1409639.0	792389.0	478712.0	913874.0	942232.0	1227404.0	757769.0	670663.0	USA	Afghanistan	481684.0	340324.0	1946635.0	3105091.0	812190.0	812190.0	758969.0	758969.0
86259.0	86259.0	47529.0	46432.0	47562.0	54082.0	74365.0	51280.0	30898.0	50293.0	62087.0	59200.0	86259.0	57107.0	USA	Albania	68394.0	70551.0	112890.0	152822.0	76563.0	76563.0	85634.0	85634.0
1000468.0	1000468.0	1108769.0	1194325.0	1596975.0	1363163.0	1848704.0	2616993.0	1875733.0	2191262.0	1062352.0	1261034.0	1000468.0	725193.0	USA	Algeria	1545690.0	1543915.0	175316.0	-631466.0	1172947.0	1172947.0	1015354.0	1015354.0
3350.0	3350.0	9426.0	7682.0	5161.0	2238.0	5797.0	3789.0	3337.0	2830.0	3285.0	3066.0	3350.0	3684.0	USA	Andorra	1501.0	994.0	2479.0	1480.0	3277.0	3277.0	3284.0	3284.0
534698.0	534698.0	1422873.0	1293491.0	1503223.0	1490579.0	1443439.0	2039125.0	1166095.0	1249758.0	809493.0	524980.0	534698.0	469988.0	USA	Angola	660427.0	566290.0	39643.0	-336531.0	623166.0	623166.0	536121.0	536121.0
73772.0	73772.0	52934.0	35576.0	31194.0	27409.0	31038.0	63173.0	47603.0	42897.0	59398.0	115705.0	73772.0	47044.0	USA	Anguilla	83165.0	88227.0	89519.0	86477.0	75560.0	75560.0	73633.0	73633.0
489641.0	489641.0	156977.0	158340.0	154766.0	204628.0	145155.0	216605.0	677670.0	261505.0	425602.0	520498.0	489641.0	291909.0	USA	Antigua and Barbuda	559439.0	600991.0	437495.0	344691.0	491081.0	491081.0	493329.0	493329.0
8145478.0	8145478.0	5559717.0	7386784.0	9892037.0	10258027.0	10348310.0	10825715.0	9361857.0	8526706.0	9603661.0	9907686.0	8145478.0	5914992.0	USA	Argentina	10039536.0	10200428.0	9350064.0	10465887.0	8486946.0	8486946.0	8179652.0	8179652.0
52903.0	52903.0	77097.0	113451.0	94316.0	64299.0	91221.0	60471.0	50246.0	43578.0	54991.0	45739.0	52903.0	27896.0	USA	Armenia	35726.0	30342.0	76559.0	108512.0	51149.0	51149.0	51999.0	51999.0
560166.0	560166.0	446132.0	540432.0	713210.0	710159.0	1099961.0	1357737.0	1167593.0	801043.0	975071.0	614232.0	560166.0	308565.0	USA	Aruba	920541.0	937817.0	108838.0	-341402.0	623928.0	623928.0	564179.0	564179.0
25867258.0	25867258.0	19604111.0	21808100.0	27623034.0	31145607.0	26110918.0	26494856.0	25033316.0	22145065.0	24519387.0	25333736.0	25867258.0	23381674.0	USA	Australia	25991144.0	26145949.0	31697666.0	39557274.0	25492379.0	25492379.0	25775408.0	25775408.0
5708822.0	5708822.0	2466033.0	2335947.0	2779878.0	3365118.0	3477687.0	3793502.0	4024271.0	3795692.0	4274565.0	3563919.0	5708822.0	3429524.0	USA	Austria	5072365.0	5317979.0	5988672.0	7112077.0	5182990.0	5182990.0	5673778.0	5673778.0
374332.0	374332.0	221989.0	252517.0	337885.0	492623.0	380994.0	950265.0	478053.0	433527.0	354545.0	313936.0	374332.0	161957.0	USA	Azerbaijan	473855.0	483276.0	217988.0	140304.0	377140.0	377140.0	373063.0	373063.0
3357786.0	3357786.0	2455313.0	3177977.0	3441973.0	3479067.0	3450323.0	3324418.0	2386947.0	2096790.0	3063604.0	3020573.0	3357786.0	2804911.0	USA	Bahamas	2964236.0	2954415.0	4687382.0	6419792.0	3164035.0	3164035.0	3344405.0	3344405.0
1406459.0	1406459.0	668597.0	1235145.0	1214407.0	1176914.0	1017912.0	1059758.0	1270681.0	899139.0	897933.0	2042299.0	1406459.0	884911.0	USA	Bahrain	1480789.0	1532295.0	2208452.0	2911124.0	1448364.0	1448364.0	1403007.0	1403007.0
2339320.0	2339320.0	434896.0	575698.0	1144148.0	508181.0	708816.0	1113364.0	942520.0	905731.0	1473825.0	2081527.0	2339320.0	1851853.0	USA	Bangladesh	2069635.0	2229301.0	3293212.0	4366303.0	2116255.0	2116255.0	2322902.0	2322902.0
567735.0	567735.0	404689.0	397392.0	439877.0	458568.0	452156.0	539917.0	595422.0	481879.0	527328.0	583660.0	567735.0	504736.0	USA	Barbados	605104.0	623400.0	561203.0	550232.0	565980.0	565980.0	569749.0	569749.0
125113.0	125113.0	137256.0	133149.0	156544.0	102025.0	95142.0	93386.0	59236.0	195012.0	72668.0	132455.0	125113.0	121709.0	USA	Belarus	109360.0	107859.0	142315.0	155674.0	126360.0	126360.0	125965.0	125965.0
34728200.0	34728200.0	21629705.0	25457983.0	29990461.0	29434612.0	31920917.0	34771811.0	34173801.0	32099636.0	29923316.0	31409587.0	34728200.0	27568079.0	USA	Belgium	35777115.0	36656027.0	35813450.0	39534073.0	34073521.0	34073521.0	34594660.0	34594660.0
405906.0	405906.0	252783.0	289388.0	355663.0	265606.0	241173.0	236703.0	285287.0	267001.0	294755.0	406621.0	405906.0	395104.0	USA	Belize	360011.0	370000.0	551262.0	705470.0	388700.0	388700.0	405039.0	405039.0
266422.0	266422.0	398337.0	462535.0	617575.0	572965.0	605364.0	780952.0	631352.0	235026.0	249819.0	254021.0	266422.0	196962.0	USA	Benin	284209.0	254692.0	241481.0	326441.0	287004.0	287004.0	265422.0	265422.0
578450.0	578450.0	807388.0	636554.0	608944.0	622417.0	537364.0	646392.0	600833.0	628261.0	693646.0	611305.0	578450.0	459457.0	USA	Bermuda	583791.0	575460.0	463696.0	293392.0	587644.0	587644.0	579998.0	579998.0
2836.0	2836.0	2742.0	3505.0	3839.0	2489.0	2351.0	2422.0	2649.0	1976.0	34893.0	55902.0	2836.0	2857.0	USA	Bhutan	27009.0	29759.0	15294.0	1695.0	9842.0	9842.0	2819.0	2819.0
552268.0	552268.0	431679.0	507981.0	667847.0	763010.0	1050758.0	1009968.0	931791.0	657281.0	594634.0	560384.0	552268.0	447110.0	USA	Bolivia, Plurinational State of	716827.0	719213.0	406789.0	349937.0	585653.0	585653.0	552227.0	552227.0
60315.0	60315.0	21312.0	26350.0	21332.0	15870.0	38481.0	46080.0	27524.0	29365.0	27177.0	45657.0	60315.0	21611.0	USA	Bosnia and Herzegovina	49359.0	52139.0	74217.0	97592.0	54111.0	54111.0	59847.0	59847.0
104494.0	104494.0	93255.0	48497.0	44274.0	47984.0	82091.0	52866.0	39286.0	42427.0	93045.0	81909.0	104494.0	48657.0	USA	Botswana	81770.0	84336.0	121242.0	141347.0	92998.0	92998.0	102492.0	102492.0
42866313.0	42866313.0	26175324.0	35417484.0	43018839.0	43771024.0	44092977.0	42427834.0	31640538.0	30193264.0	37330688.0	39408580.0	42866313.0	34594964.0	USA	Brazil	40181001.0	40569610.0	58883722.0	80178922.0	40812027.0	40812027.0	42688120.0	42688120.0
23005.0	23005.0	1775.0	1480.0	2212.0	2725.0	762.0	2099.0	581.0	5419.0	36335.0	9212.0	23005.0	7300.0	USA	British Indian Ocean Territory	21127.0	23351.0	26011.0	28344.0	18499.0	18499.0	22848.0	22848.0
580569.0	580569.0	233006.0	145778.0	151474.0	171759.0	312739.0	386662.0	259759.0	332921.0	400130.0	822722.0	580569.0	283578.0	USA	British Virgin Islands	643096.0	692741.0	763275.0	851106.0	574959.0	574959.0	579983.0	579983.0
287861.0	287861.0	100203.0	124168.0	184372.0	157596.0	558209.0	549157.0	133447.0	614356.0	121119.0	266010.0	287861.0	120019.0	USA	Brunei Darussalam	379936.0	396342.0	157019.0	79177.0	296420.0	296420.0	288294.0	288294.0
462451.0	462451.0	224726.0	170882.0	258590.0	248545.0	307323.0	358777.0	289480.0	269019.0	381445.0	370051.0	462451.0	375066.0	USA	Bulgaria	433407.0	455015.0	523160.0	621701.0	425704.0	425704.0	458800.0	458800.0
66256.0	66256.0	26004.0	46588.0	33260.0	47277.0	77599.0	72304.0	53875.0	35558.0	61047.0	59489.0	66256.0	71928.0	USA	Burkina Faso	68427.0	71055.0	77770.0	96965.0	62482.0	62482.0	65450.0	65450.0
2452.0	2452.0	8697.0	14386.0	32789.0	19940.0	16711.0	5599.0	5650.0	8407.0	8133.0	14548.0	2452.0	5408.0	USA	Burundi	4919.0	3658.0	17506.0	30746.0	4675.0	4675.0	2457.0	2457.0
8170.0	8170.0	6387.0	9976.0	11463.0	7765.0	9134.0	7284.0	7324.0	8694.0	9146.0	8560.0	8170.0	6922.0	USA	Cabo Verde	8337.0	8304.0	10489.0	12770.0	8201.0	8201.0	8194.0	8194.0
513939.0	513939.0	127224.0	153825.0	186568.0	226405.0	241226.0	327933.0	391095.0	360731.0	400112.0	445919.0	513939.0	343851.0	USA	Cambodia	533785.0	571614.0	537155.0	576290.0	486466.0	486466.0	511198.0	511198.0
200038.0	200038.0	153642.0	132270.0	220568.0	253043.0	335737.0	301070.0	224919.0	189771.0	158875.0	193167.0	200038.0	187383.0	USA	Cameroon	217725.0	218208.0	216344.0	273350.0	200096.0	200096.0	199398.0	199398.0
292820258.0	292820258.0	204720827.0	249248666.0	281237169.0	292567767.0	300685611.0	312371471.0	280855169.0	266734465.0	282773830.0	299731712.0	292820258.0	255392345.0	USA	Canada	309915665.0	315147867.0	331350585.0	381023797.0	291205060.0	291205060.0	293737728.0	293737728.0
1125031.0	1125031.0	643672.0	581647.0	615753.0	667000.0	679737.0	812722.0	684937.0	753211.0	885914.0	951675.0	1125031.0	753043.0	USA	Cayman Islands	1029664.0	1073982.0	1280101.0	1494465.0	1047789.0	1047789.0	1118678.0	1118678.0
16985.0	16985.0	31485.0	10340.0	12335.0	8516.0	4103.0	32322.0	34310.0	9419.0	11179.0	9882.0	16985.0	15816.0	USA	Central African Republic	13946.0	13530.0	-2630.0	-20349.0	16689.0	16689.0	16531.0	16531.0
84633.0	84633.0	62699.0	89670.0	35450.0	36552.0	41461.0	66500.0	56592.0	32817.0	31338.0	51380.0	84633.0	46111.0	USA	Chad	50927.0	50489.0	100090.0	133272.0	74875.0	74875.0	83239.0	83239.0
15709110.0	15709110.0	9365333.0	10906675.0	15993031.0	18773079.0	17517675.0	16512735.0	15448915.0	12936511.0	13632844.0	15312340.0	15709110.0	12482959.0	USA	Chile	16292700.0	16551965.0	19849078.0	25911576.0	15454021.0	15454021.0	15667914.0	15667914.0
106448372.0	106448372.0	69575613.0	91910977.0	104121383.0	110516536.0	121721076.0	123675623.0	115873365.0	115594784.0	129997227.0	120289288.0	106448372.0	124485431.0	USA	China	130692023.0	134144872.0	105852736.0	100397565.0	109531921.0	109531921.0	106599816.0	106599816.0
1596.0	1596.0	926.0	1750.0	1486.0	4054.0	467.0	169.0	1551.0	1143.0	477.0	778.0	1596.0	1978.0	USA	Christmas Island	856.0	780.0	2978.0	5024.0	1454.0	1454.0	1560.0	1560.0
83.0	83.0	1441.0	728.0	957.0	933.0	22169.0	6041.0	558.0	779.0	452.0	345.0	83.0	120.0	USA	Cocos (Keeling) Islands	1403.0	1114.0	-160.0	1733.0	196.0	196.0	84.0	84.0
14750447.0	14750447.0	9457772.0	12067662.0	14335692.0	16356797.0	18369302.0	20106598.0	16302185.0	13047286.0	13373918.0	15113876.0	14750447.0	11913533.0	USA	Colombia	16320691.0	16566843.0	16200339.0	19218322.0	14788809.0	14788809.0	14766562.0	14766562.0
1513.0	1513.0	1931.0	1259.0	1095.0	954.0	3491.0	3453.0	1507.0	1350.0	1375.0	2778.0	1513.0	1411.0	USA	Comoros	2081.0	2114.0	1285.0	823.0	1670.0	1670.0	1542.0	1542.0
108900.0	108900.0	277074.0	254428.0	227293.0	237201.0	222398.0	321467.0	249208.0	130887.0	117345.0	100414.0	108900.0	99089.0	USA	Congo	96642.0	78709.0	41084.0	-690.0	118588.0	118588.0	108386.0	108386.0
131898.0	131898.0	79856.0	93267.0	165925.0	199549.0	169806.0	181849.0	136131.0	82754.0	76261.0	78002.0	131898.0	153401.0	USA	Congo, Democratic Republic of the	108458.0	105393.0	182772.0	288893.0	121718.0	121718.0	130648.0	130648.0
10645.0	10645.0	1964.0	3859.0	4604.0	5504.0	4869.0	5486.0	4250.0	4650.0	5244.0	7211.0	10645.0	3252.0	USA	Cook Islands	8375.0	8888.0	15239.0	21883.0	9361.0	9361.0	10579.0	10579.0
6217845.0	6217845.0	4704373.0	5178268.0	6099237.0	7236638.0	7223400.0	6964076.0	6044943.0	5864709.0	6145854.0	6470151.0	6217845.0	5689743.0	USA	Costa Rica	6683723.0	6765109.0	7082911.0	8263269.0	6216417.0	6216417.0	6234832.0	6234832.0
710848.0	710848.0	203290.0	311801.0	511383.0	310054.0	308962.0	339592.0	332092.0	290918.0	446503.0	615236.0	710848.0	316222.0	USA	Croatia	591430.0	623628.0	1076610.0	1510083.0	644854.0	644854.0	706469.0	706469.0
286472.0	286472.0	533375.0	363112.0	363316.0	464458.0	359610.0	299064.0	185718.0	241837.0	291277.0	271011.0	286472.0	176823.0	USA	Cuba	199668.0	177503.0	348718.0	425406.0	274718.0	274718.0	282486.0	282486.0
204404.0	204404.0	160770.0	134395.0	97700.0	166681.0	143224.0	151660.0	101837.0	182503.0	82406.0	132275.0	204404.0	102939.0	USA	Cyprus	150027.0	151427.0	222622.0	280239.0	186489.0	186489.0	199307.0	199307.0
2790557.0	2790557.0	969740.0	1409644.0	1684361.0	1832280.0	1943336.0	2302337.0	1977042.0	1965881.0	2272004.0	3003282.0	2790557.0	2972744.0	USA	Czech Republic	2970541.0	3130018.0	3511985.0	4245537.0	2709708.0	2709708.0	2787341.0	2787341.0
278533.0	278533.0	206242.0	162845.0	131405.0	188088.0	167577.0	239079.0	266415.0	291255.0	322052.0	309480.0	278533.0	218767.0	USA	Côte d'Ivoire	332549.0	349141.0	205603.0	88028.0	282700.0	282700.0	278673.0	278673.0
3194568.0	3194568.0	2058490.0	2132447.0	2247928.0	2224433.0	2231000.0	2360681.0	2202791.0	2238325.0	2210898.0	2608052.0	3194568.0	2941014.0	USA	Denmark	2744763.0	2812684.0	3806909.0	4746442.0	2986498.0	2986498.0	3175948.0	3175948.0
150077.0	150077.0	196692.0	122793.0	129176.0	118842.0	164483.0	110875.0	144708.0	132795.0	157304.0	110963.0	150077.0	189298.0	USA	Djibouti	129635.0	127927.0	115244.0	85234.0	143352.0	143352.0	146400.0	146400.0
242633.0	242633.0	76661.0	72844.0	73675.0	78934.0	77688.0	64186.0	67312.0	51083.0	166956.0	161873.0	242633.0	100771.0	USA	Dominica	179426.0	192151.0	344875.0	474043.0	207407.0	207407.0	241195.0	241195.0
9205018.0	9205018.0	5269883.0	6579217.0	7325686.0	6967115.0	7155518.0	7922141.0	7114647.0	7750713.0	7851737.0	8953254.0	9205018.0	7514606.0	USA	Dominican Republic	9223701.0	9517122.0	10787791.0	12656119.0	8935138.0	8935138.0	9169282.0	9169282.0
5569457.0	5569457.0	3923963.0	5409017.0	6059785.0	6690073.0	7648703.0	8129379.0	5818404.0	4163586.0	4831879.0	5902963.0	5569457.0	4132909.0	USA	Ecuador	5811724.0	5808418.0	7086112.0	9387067.0	5536796.0	5536796.0	5601544.0	5601544.0
5498014.0	5498014.0	5257586.0	6832542.0	6228229.0	5498320.0	5175346.0	6472585.0	4758797.0	3485904.0	3990353.0	5052375.0	5498014.0	4663396.0	USA	Egypt	4364175.0	4208961.0	7329657.0	9922887.0	5255174.0	5255174.0	5431230.0	5431230.0
3365784.0	3365784.0	2018499.0	2430365.0	3357079.0	3070529.0	3262029.0	3295875.0	3248766.0	2918605.0	3071562.0	3391306.0	3365784.0	2583802.0	USA	El Salvador	3552210.0	3637724.0	3948180.0	4704969.0	3331574.0	3331574.0	3362291.0	3362291.0
213871.0	213871.0	305860.0	272137.0	285394.0	233162.0	756140.0	574795.0	161963.0	278439.0	111936.0	139399.0	213871.0	93729.0	USA	Equatorial Guinea	193105.0	174788.0	168748.0	235320.0	204785.0	204785.0	209271.0	209271.0
14322.0	14322.0	6735.0	2385.0	4309.0	5864.0	13476.0	5328.0	3498.0	3048.0	5021.0	8191.0	14322.0	18675.0	USA	Eritrea	9163.0	9596.0	20628.0	30847.0	12031.0	12031.0	14095.0	14095.0
410568.0	410568.0	183223.0	187880.0	309603.0	235986.0	292850.0	294950.0	288592.0	256555.0	274021.0	346144.0	410568.0	344986.0	USA	Estonia	372756.0	388210.0	517245.0	671158.0	383579.0	383579.0	407727.0	407727.0
19698.0	19698.0	14575.0	22179.0	20075.0	40227.0	22675.0	25718.0	28522.0	25611.0	24073.0	33428.0	19698.0	21414.0	USA	Eswatini	28392.0	28930.0	24373.0	25582.0	22511.0	22511.0	20224.0	20224.0
1010789.0	1010789.0	275975.0	773160.0	689891.0	1274672.0	688508.0	1668976.0	1555249.0	826095.0	877154.0	1308202.0	1010789.0	910939.0	USA	Ethiopia	1341458.0	1399146.0	1031727.0	1071344.0	1074428.0	1074428.0	1025783.0	1025783.0
318.0	318.0	2356.0	2718.0	3957.0	4347.0	1241.0	7846.0	2918.0	1485.0	482.0	215.0	318.0	306.0	USA	Falkland Islands (Malvinas)	644.0	328.0	-770.0	-1020.0	555.0	555.0	325.0	325.0
3170.0	3170.0	9870.0	2130.0	3561.0	1627.0	2454.0	2361.0	2337.0	2582.0	2035.0	2409.0	3170.0	2793.0	USA	Faroe Islands	1221.0	902.0	996.0	-1443.0	2974.0	2974.0	3084.0	3084.0
102910.0	102910.0	31172.0	43972.0	42629.0	55608.0	66936.0	79515.0	56905.0	55049.0	66552.0	105008.0	102910.0	39505.0	USA	Fiji	100393.0	106425.0	137171.0	176582.0	96932.0	96932.0	103219.0	103219.0
1767688.0	1767688.0	1665564.0	2179532.0	3158716.0	2566156.0	2349033.0	2150014.0	1559846.0	1497740.0	1509538.0	1880977.0	1767688.0	1575797.0	USA	Finland	1559137.0	1481345.0	2890498.0	4292727.0	1750941.0	1750941.0	1766062.0	1766062.0
38414204.0	38414204.0	27043697.0	27724343.0	28859448.0	31925500.0	33864704.0	32449632.0	31417313.0	32637764.0	34220254.0	37625953.0	38414204.0	28205524.0	USA	France	38463085.0	39476889.0	42672315.0	47719388.0	37457548.0	37457548.0	38283224.0	38283224.0
650927.0	650927.0	113040.0	121591.0	126619.0	129855.0	126287.0	129534.0	120042.0	100040.0	119798.0	287713.0	650927.0	126357.0	USA	French Polynesia	362363.0	392069.0	969642.0	1473492.0	530380.0	530380.0	646935.0	646935.0
6805.0	6805.0	959.0	589.0	1426.0	1239.0	1750.0	8252.0	8027.0	4912.0	2843.0	818.0	6805.0	882.0	USA	French Southern and Antarctic Territories	6039.0	6476.0	2786.0	1285.0	5962.0	5962.0	6759.0	6759.0
129329.0	129329.0	170823.0	242999.0	205151.0	319048.0	307984.0	417347.0	203872.0	85018.0	89006.0	113068.0	129329.0	92239.0	USA	Gabon	117724.0	102744.0	160370.0	261491.0	129176.0	129176.0	128661.0	128661.0
44957.0	44957.0	33651.0	29254.0	29366.0	27459.0	34135.0	41539.0	37448.0	40004.0	39236.0	41283.0	44957.0	41490.0	USA	Gambia	45084.0	46563.0	41134.0	37616.0	43636.0	43636.0	44631.0	44631.0
768527.0	768527.0	363808.0	300878.0	580009.0	541253.0	601253.0	627537.0	340496.0	324437.0	382865.0	477647.0	768527.0	435979.0	USA	Georgia	561420.0	574555.0	1095452.0	1631000.0	671602.0	671602.0	761247.0	761247.0
60069154.0	60069154.0	43220925.0	47994836.0	48939215.0	48372035.0	46862995.0	49028160.0	49978834.0	49568741.0	53965425.0	57757839.0	60069154.0	57432850.0	USA	Germany	58371526.0	59679535.0	67981925.0	76906791.0	58388263.0	58388263.0	59830584.0	59830584.0
840131.0	840131.0	634258.0	989339.0	1199087.0	1322495.0	982393.0	1186244.0	949975.0	831984.0	859526.0	768789.0	840131.0	828772.0	USA	Ghana	857568.0	840432.0	1074197.0	1448629.0	837399.0	837399.0	836759.0	836759.0
1258657.0	1258657.0	1559883.0	1494145.0	3148591.0	5109058.0	3576385.0	2530894.0	1979388.0	1634174.0	1139920.0	1358328.0	1258657.0	828358.0	USA	Gibraltar	1346920.0	1195809.0	2449512.0	4316770.0	1345030.0	1345030.0	1261621.0	1261621.0
1442109.0	1442109.0	2475730.0	1106426.0	1130970.0	804137.0	739039.0	773187.0	725599.0	746607.0	954256.0	1084344.0	1442109.0	1373727.0	USA	Greece	766669.0	712896.0	1426428.0	1432691.0	1300273.0	1300273.0	1431333.0	1431333.0
18558.0	18558.0	7073.0	8578.0	7302.0	15857.0	19148.0	12714.0	8080.0	4050.0	9885.0	9888.0	18558.0	6941.0	USA	Greenland	12961.0	13286.0	27566.0	42692.0	15736.0	15736.0	18367.0	18367.0
118951.0	118951.0	59092.0	71243.0	81834.0	72113.0	95265.0	83966.0	90474.0	86783.0	103241.0	118968.0	118951.0	98949.0	USA	Grenada	120846.0	126110.0	142061.0	166083.0	114910.0	114910.0	118593.0	118593.0
6799877.0	6799877.0	3900714.0	4476841.0	6151170.0	5748945.0	5552497.0	5963671.0	5821086.0	5834843.0	6863758.0	6639004.0	6799877.0	5835297.0	USA	Guatemala	7198725.0	7432567.0	7790229.0	8877970.0	6648839.0	6648839.0	6781241.0	6781241.0
128011.0	128011.0	94859.0	85062.0	256160.0	154622.0	79463.0	65186.0	135284.0	84189.0	103022.0	127011.0	128011.0	135532.0	USA	Guinea	107848.0	105931.0	220165.0	326946.0	125441.0	125441.0	126399.0	126399.0
1244.0	1244.0	1555.0	3402.0	11839.0	21095.0	6644.0	2904.0	2135.0	3550.0	3752.0	18555.0	1244.0	3665.0	USA	Guinea-Bissau	6708.0	6665.0	15288.0	25316.0	3765.0	3765.0	1634.0	1634.0
671829.0	671829.0	260705.0	290703.0	363441.0	359571.0	318388.0	369961.0	368134.0	444444.0	377451.0	540902.0	671829.0	654544.0	USA	Guyana	577845.0	608008.0	852228.0	1103174.0	618967.0	618967.0	667574.0	667574.0
1262211.0	1262211.0	791683.0	1208577.0	1058949.0	1050230.0	1226730.0	1276652.0	1140569.0	1090781.0	1422755.0	1413551.0	1262211.0	1397929.0	USA	Haiti	1408911.0	1447629.0	1431564.0	1536093.0	1262852.0	1262852.0	1262097.0	1262097.0
5419480.0	5419480.0	3384032.0	4606444.0	6166366.0	5714670.0	5373025.0	5960551.0	5216351.0	4827613.0	5068358.0	5593598.0	5419480.0	4202536.0	USA	Honduras	5697374.0	5778293.0	6767991.0	8464586.0	5389696.0	5389696.0	5419556.0	5419556.0
30788099.0	30788099.0	21117126.0	26566570.0	36375363.0	37437333.0	42321051.0	40822125.0	37182747.0	34895360.0	39854770.0	37310821.0	30788099.0	23848948.0	USA	Hong Kong, China	39963643.0	40795896.0	31598282.0	31213632.0	32357923.0	32357923.0	30961208.0	30961208.0
1914212.0	1914212.0	1231685.0	1290393.0	1479338.0	1566157.0	1726911.0	1842762.0	1715272.0	1844504.0	1888147.0	1750443.0	1914212.0	2110822.0	USA	Hungary	2042219.0	2106077.0	1858540.0	1856994.0	1874466.0	1874466.0	1905562.0	1905562.0
555025.0	555025.0	349536.0	324883.0	628054.0	370820.0	513397.0	364461.0	415458.0	447778.0	399259.0	670389.0	555025.0	292456.0	USA	Iceland	555136.0	571309.0	788887.0	1014538.0	553953.0	553953.0	552836.0	552836.0
34221377.0	34221377.0	16462437.0	19248887.0	21542181.0	22105715.0	21811337.0	21607499.0	21452909.0	21647178.0	25647818.0	33191061.0	34221377.0	27080305.0	USA	India	32027389.0	33441978.0	44828626.0	56612422.0	32394490.0	32394490.0	34083736.0	34083736.0
7731259.0	7731259.0	5106426.0	6947847.0	7421406.0	7997976.0	9096785.0	8284067.0	7118133.0	6024281.0	6863641.0	8170937.0	7731259.0	7395649.0	USA	Indonesia	7910279.0	8004981.0	9905622.0	12663034.0	7635209.0	7635209.0	7756136.0	7756136.0
76673.0	76673.0	281815.0	211398.0	233183.0	251123.0	308142.0	186550.0	281916.0	172454.0	136001.0	425766.0	76673.0	36296.0	USA	Iran, Islamic Republic of	198092.0	192243.0	104889.0	19290.0	143287.0	143287.0	75778.0	75778.0
1189169.0	1189169.0	1774844.0	1643064.0	2400365.0	2053842.0	2021734.0	2105746.0	1973385.0	1266311.0	1204858.0	1312053.0	1189169.0	770125.0	USA	Iraq	1206178.0	1120157.0	1277402.0	1540340.0	1262977.0	1262977.0	1191484.0	1191484.0
9052318.0	9052318.0	7516394.0	7274602.0	7655739.0	7391887.0	6631969.0	7805934.0	8930614.0	9565391.0	10707688.0	10744480.0	9052318.0	9575272.0	USA	Ireland	10517581.0	10857223.0	8436633.0	6419516.0	9304031.0	9304031.0	9044782.0	9044782.0
14402554.0	14402554.0	9567807.0	11295014.0	13961616.0	14273473.0	13742185.0	15081785.0	13539212.0	13199442.0	12547573.0	13709277.0	14402554.0	10188223.0	USA	Israel	14696592.0	14944207.0	16351283.0	19433729.0	14172353.0	14172353.0	14348832.0	14348832.0
23707239.0	23707239.0	12247849.0	14226944.0	16041699.0	16102399.0	16757922.0	16973822.0	16219726.0	16728929.0	18395431.0	22845460.0	23707239.0	19887105.0	USA	Italy	22725060.0	23630034.0	29611255.0	36437617.0	22627947.0	22627947.0	23608892.0	23608892.0
2479375.0	2479375.0	1448305.0	1661397.0	1934143.0	1989289.0	1979637.0	2181990.0	1716058.0	1649744.0	2111177.0	2611421.0	2479375.0	1661940.0	USA	Jamaica	2444442.0	2522114.0	3251271.0	4080675.0	2390785.0	2390785.0	2476570.0	2476570.0
74497004.0	74497004.0	51178320.0	60469046.0	65791777.0	69971995.0	65213790.0	66825973.0	62387810.0	63247049.0	67603375.0	75149289.0	74497004.0	63756412.0	USA	Japan	74638129.0	76133341.0	89368309.0	106354573.0	73026699.0	73026699.0	74469376.0	74469376.0
1492356.0	1492356.0	1193406.0	1172175.0	1449688.0	1766366.0	2084046.0	2050389.0	1359622.0	1458957.0	1920655.0	1581427.0	1492356.0	1318933.0	USA	Jordan	1768394.0	1797534.0	1524991.0	1574522.0	1493157.0	1493157.0	1505420.0	1505420.0
740216.0	740216.0	599471.0	730287.0	827133.0	883647.0	1150149.0	1008954.0	510475.0	1111379.0	552347.0	729341.0	740216.0	508939.0	USA	Kazakhstan	787111.0	784305.0	795882.0	945900.0	748194.0	748194.0	742676.0	742676.0
